"pid","bid","labelid","wgt_gain_after_train","pct_body_fat_change","pct_body_lean_change","pct_body_fluid_change","lactate_change_dueto_train","vo2_max_change","EDTA_coll_time_train","deathtime_after_train","frozetime_after_train"
10300007,90402,90402013401,24.9,-1.6,4.2,0.0,11.7,3.90,184322,184639,184922
10300007,90402,90402013402,24.9,-1.6,4.2,0.0,11.7,3.90,184322,184639,184900
10300007,90402,90402013501,24.9,-1.6,4.2,0.0,11.7,3.90,184322,184639,184828
10300007,90402,90402013601,24.9,-1.6,4.2,0.0,11.7,3.90,184322,184639,184484
10300007,90402,90402013701,24.9,-1.6,4.2,0.0,11.7,3.90,184322,184639,184977
10300007,90402,90402013801,24.9,-1.6,4.2,0.0,11.7,3.90,184322,184639,185100
10300007,90402,90402013901,24.9,-1.6,4.2,0.0,11.7,3.90,184322,184639,184694
10300007,90402,90402014001,24.9,-1.6,4.2,0.0,11.7,3.90,184322,184639,184798
10300007,90402,90402014101,24.9,-1.6,4.2,0.0,11.7,3.90,184322,184639,184772
10300007,90402,90402014201,24.9,-1.6,4.2,0.0,11.7,3.90,184322,184639,184964
10300007,90402,90402014301,24.9,-1.6,4.2,0.0,11.7,3.90,184322,184639,184824
10300007,90402,90402014501,24.9,-1.6,4.2,0.0,11.7,3.90,184322,184639,185000
10300007,90402,90402014601,24.9,-1.6,4.2,0.0,11.7,3.90,184322,184639,184902
10300007,90402,90402014701,24.9,-1.6,4.2,0.0,11.7,3.90,184322,184639,184548
10300007,90402,90402014801,24.9,-1.6,4.2,0.0,11.7,3.90,184322,184639,184637
10300007,90402,90402014901,24.9,-1.6,4.2,0.0,11.7,3.90,184322,184639,184734
10300007,90402,90402015001,24.9,-1.6,4.2,0.0,11.7,3.90,184322,184639,184907
10300007,90402,90402015101,24.9,-1.6,4.2,0.0,11.7,3.90,184322,184639,184595
11935545,,,,,,,,,,,
12123544,90699,90699013001,,,,,,,173656,173916,180902
12123544,90699,90699013002,,,,,,,173656,173916,180902
12123544,90699,90699013101,,,,,,,173656,173916,
12123544,90699,90699013102,,,,,,,173656,173916,
12123544,90699,90699013103,,,,,,,173656,173916,
12123544,90699,90699013201,,,,,,,173656,173916,
12123544,90699,90699013202,,,,,,,173656,173916,
12123544,90699,90699013301,,,,,,,173656,173916,174128
12123544,90699,90699013401,,,,,,,173656,173916,174158
12123544,90699,90699013402,,,,,,,173656,173916,174146
12123544,90699,90699013501,,,,,,,173656,173916,174060
12123544,90699,90699013601,,,,,,,173656,173916,173801
12123544,90699,90699013701,,,,,,,173656,173916,174157
12123544,90699,90699013801,,,,,,,173656,173916,174312
12123544,90699,90699013901,,,,,,,173656,173916,173940
12123544,90699,90699014001,,,,,,,173656,173916,174000
12123544,90699,90699014101,,,,,,,173656,173916,174055
12123544,90699,90699014201,,,,,,,173656,173916,174107
12123544,90699,90699014301,,,,,,,173656,173916,174021
12123544,90699,90699014401,,,,,,,173656,173916,174141
12123544,90699,90699014601,,,,,,,173656,173916,174088
12123544,90699,90699014701,,,,,,,173656,173916,173887
12123544,90699,90699014801,,,,,,,173656,173916,174100
12123544,90699,90699014901,,,,,,,173656,173916,173965
12123544,90699,90699015001,,,,,,,173656,173916,174189
12123544,90699,90699015101,,,,,,,173656,173916,173915
12123544,90699,90699017101,,,,,,,173656,173916,173767
12123544,90699,90699017201,,,,,,,173656,173916,173788
12123544,90699,90699017401,,,,,,,173656,173916,174121
12123544,90699,90699017501,,,,,,,173656,173916,174325
12123544,90699,90699017601,,,,,,,173656,173916,174390
12123544,90699,90699017701,,,,,,,173656,173916,174433
12123544,90699,90699017801,,,,,,,173656,173916,174341
12123544,90699,90699017901,,,,,,,173656,173916,174307
11246251,90595,90595013001,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,177690
11246251,90595,90595013002,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,177690
11246251,90595,90595013101,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,
11246251,90595,90595013201,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,
11246251,90595,90595013202,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,
11246251,90595,90595013301,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,170857
11246251,90595,90595013401,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,170901
11246251,90595,90595013402,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,170876
11246251,90595,90595013501,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,170808
11246251,90595,90595013601,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,170417
11246251,90595,90595013701,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,171005
11246251,90595,90595013801,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,171166
11246251,90595,90595013901,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,170637
11246251,90595,90595014001,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,170771
11246251,90595,90595014101,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,170764
11246251,90595,90595014201,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,170902
11246251,90595,90595014301,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,170795
11246251,90595,90595014401,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,170977
11246251,90595,90595014601,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,170816
11246251,90595,90595014701,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,170528
11246251,90595,90595014801,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,170877
11246251,90595,90595014901,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,170659
11246251,90595,90595015001,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,170876
11246251,90595,90595015101,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,170586
11246251,90595,90595017101,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,170357
11246251,90595,90595017201,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,170398
11246251,90595,90595017401,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,170919
11246251,90595,90595017501,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,171220
11246251,90595,90595017601,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,171240
11246251,90595,90595017701,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,171280
11246251,90595,90595017801,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,171184
11246251,90595,90595017901,-35.2,-4.8,2.3,-0.6,4.5,9.93,170208,170610,171129
11081236,,,4.4,-6.3,0.5,10.5,7.8,-4.23,,,
10356738,90414,90414013001,18.5,0.6,-0.9,0.3,8.3,2.72,182372,182674,189753
10356738,90414,90414013002,18.5,0.6,-0.9,0.3,8.3,2.72,182372,182674,189753
10356738,90414,90414013101,18.5,0.6,-0.9,0.3,8.3,2.72,182372,182674,
10356738,90414,90414013102,18.5,0.6,-0.9,0.3,8.3,2.72,182372,182674,
10356738,90414,90414013103,18.5,0.6,-0.9,0.3,8.3,2.72,182372,182674,
10356738,90414,90414013201,18.5,0.6,-0.9,0.3,8.3,2.72,182372,182674,
10356738,90414,90414013202,18.5,0.6,-0.9,0.3,8.3,2.72,182372,182674,
10356738,90414,90414013301,18.5,0.6,-0.9,0.3,8.3,2.72,182372,182674,182894
10356738,90414,90414013401,18.5,0.6,-0.9,0.3,8.3,2.72,182372,182674,182930
10356738,90414,90414013402,18.5,0.6,-0.9,0.3,8.3,2.72,182372,182674,182908
10356738,90414,90414013501,18.5,0.6,-0.9,0.3,8.3,2.72,182372,182674,182821
10356738,90414,90414013601,18.5,0.6,-0.9,0.3,8.3,2.72,182372,182674,182529
10356738,90414,90414013701,18.5,0.6,-0.9,0.3,8.3,2.72,182372,182674,183007
10356738,90414,90414013801,18.5,0.6,-0.9,0.3,8.3,2.72,182372,182674,183162
10356738,90414,90414013901,18.5,0.6,-0.9,0.3,8.3,2.72,182372,182674,182725
10356738,90414,90414014001,18.5,0.6,-0.9,0.3,8.3,2.72,182372,182674,182792
10356738,90414,90414014101,18.5,0.6,-0.9,0.3,8.3,2.72,182372,182674,182830
10356738,90414,90414014201,18.5,0.6,-0.9,0.3,8.3,2.72,182372,182674,182963
10356738,90414,90414014301,18.5,0.6,-0.9,0.3,8.3,2.72,182372,182674,182821
10356738,90414,90414014501,18.5,0.6,-0.9,0.3,8.3,2.72,182372,182674,183005
10356738,90414,90414014601,18.5,0.6,-0.9,0.3,8.3,2.72,182372,182674,182873
10356738,90414,90414014701,18.5,0.6,-0.9,0.3,8.3,2.72,182372,182674,182591
10356738,90414,90414014801,18.5,0.6,-0.9,0.3,8.3,2.72,182372,182674,182671
10356738,90414,90414014901,18.5,0.6,-0.9,0.3,8.3,2.72,182372,182674,182788
10356738,90414,90414015001,18.5,0.6,-0.9,0.3,8.3,2.72,182372,182674,182921
10356738,90414,90414015101,18.5,0.6,-0.9,0.3,8.3,2.72,182372,182674,182640
10702741,90575,90575013001,,,,,,,179947,180204,187176
10702741,90575,90575013002,,,,,,,179947,180204,187176
10702741,90575,90575013101,,,,,,,179947,180204,
10702741,90575,90575013102,,,,,,,179947,180204,
10702741,90575,90575013103,,,,,,,179947,180204,
10702741,90575,90575013201,,,,,,,179947,180204,
10702741,90575,90575013202,,,,,,,179947,180204,
10702741,90575,90575013301,,,,,,,179947,180204,180391
10702741,90575,90575013401,,,,,,,179947,180204,180423
10702741,90575,90575013402,,,,,,,179947,180204,180408
10702741,90575,90575013501,,,,,,,179947,180204,180320
10702741,90575,90575013601,,,,,,,179947,180204,180043
10702741,90575,90575013701,,,,,,,179947,180204,180499
10702741,90575,90575013801,,,,,,,179947,180204,180648
10702741,90575,90575013901,,,,,,,179947,180204,180234
10702741,90575,90575014001,,,,,,,179947,180204,180286
10702741,90575,90575014101,,,,,,,179947,180204,180363
10702741,90575,90575014201,,,,,,,179947,180204,180420
10702741,90575,90575014301,,,,,,,179947,180204,180302
10702741,90575,90575014501,,,,,,,179947,180204,180491
10702741,90575,90575014601,,,,,,,179947,180204,180391
10702741,90575,90575014701,,,,,,,179947,180204,180140
10702741,90575,90575014901,,,,,,,179947,180204,180270
10702741,90575,90575015001,,,,,,,179947,180204,180463
10702741,90575,90575015101,,,,,,,179947,180204,180190
12485454,90719,90719013001,,,,,,,180942,181207,188206
12485454,90719,90719013002,,,,,,,180942,181207,188206
12485454,90719,90719013101,,,,,,,180942,181207,
12485454,90719,90719013102,,,,,,,180942,181207,
12485454,90719,90719013201,,,,,,,180942,181207,
12485454,90719,90719013202,,,,,,,180942,181207,
12485454,90719,90719013301,,,,,,,180942,181207,181376
12485454,90719,90719013401,,,,,,,180942,181207,181402
12485454,90719,90719013402,,,,,,,180942,181207,181389
12485454,90719,90719013501,,,,,,,180942,181207,181327
12485454,90719,90719013601,,,,,,,180942,181207,181126
12485454,90719,90719013701,,,,,,,180942,181207,181524
12485454,90719,90719013801,,,,,,,180942,181207,181666
12485454,90719,90719013901,,,,,,,180942,181207,181240
12485454,90719,90719014001,,,,,,,180942,181207,181283
12485454,90719,90719014101,,,,,,,180942,181207,181346
12485454,90719,90719014201,,,,,,,180942,181207,181445
12485454,90719,90719014301,,,,,,,180942,181207,181313
12485454,90719,90719014501,,,,,,,180942,181207,181499
12485454,90719,90719014601,,,,,,,180942,181207,181425
12485454,90719,90719014701,,,,,,,180942,181207,181190
12485454,90719,90719014801,,,,,,,180942,181207,181489
12485454,90719,90719014901,,,,,,,180942,181207,181258
12485454,90719,90719015001,,,,,,,180942,181207,181558
12485454,90719,90719015101,,,,,,,180942,181207,181214
12485454,90719,90719017101,,,,,,,180942,181207,181077
12485454,90719,90719017201,,,,,,,180942,181207,181109
12485454,90719,90719017401,,,,,,,180942,181207,181458
12485454,90719,90719017501,,,,,,,180942,181207,181703
12485454,90719,90719017601,,,,,,,180942,181207,181719
12485454,90719,90719017701,,,,,,,180942,181207,181756
12485454,90719,90719017801,,,,,,,180942,181207,181681
12485454,90719,90719017901,,,,,,,180942,181207,181643
10496580,90440,90440013001,,,,,,,184069,184363,191447
10496580,90440,90440013002,,,,,,,184069,184363,191447
10496580,90440,90440013101,,,,,,,184069,184363,
10496580,90440,90440013102,,,,,,,184069,184363,
10496580,90440,90440013201,,,,,,,184069,184363,
10496580,90440,90440013202,,,,,,,184069,184363,
10496580,90440,90440013301,,,,,,,184069,184363,184563
10496580,90440,90440013401,,,,,,,184069,184363,184608
10496580,90440,90440013402,,,,,,,184069,184363,184583
10496580,90440,90440013501,,,,,,,184069,184363,184484
10496580,90440,90440013601,,,,,,,184069,184363,184203
10496580,90440,90440013701,,,,,,,184069,184363,184623
10496580,90440,90440013801,,,,,,,184069,184363,184754
10496580,90440,90440013901,,,,,,,184069,184363,184398
10496580,90440,90440014001,,,,,,,184069,184363,184475
10496580,90440,90440014101,,,,,,,184069,184363,184460
10496580,90440,90440014201,,,,,,,184069,184363,184567
10496580,90440,90440014301,,,,,,,184069,184363,184486
10496580,90440,90440014401,,,,,,,184069,184363,184590
10496580,90440,90440014601,,,,,,,184069,184363,184545
10496580,90440,90440014701,,,,,,,184069,184363,184282
10496580,90440,90440014801,,,,,,,184069,184363,184364
10496580,90440,90440014901,,,,,,,184069,184363,184432
10496580,90440,90440015001,,,,,,,184069,184363,184569
10496580,90440,90440015101,,,,,,,184069,184363,184315
12644358,90737,90737013001,,,,,,,179389,179640,186653
12644358,90737,90737013002,,,,,,,179389,179640,186653
12644358,90737,90737013101,,,,,,,179389,179640,
12644358,90737,90737013102,,,,,,,179389,179640,
12644358,90737,90737013103,,,,,,,179389,179640,
12644358,90737,90737013201,,,,,,,179389,179640,
12644358,90737,90737013202,,,,,,,179389,179640,
12644358,90737,90737013301,,,,,,,179389,179640,179808
12644358,90737,90737013401,,,,,,,179389,179640,179833
12644358,90737,90737013402,,,,,,,179389,179640,179819
12644358,90737,90737013501,,,,,,,179389,179640,179755
12644358,90737,90737013601,,,,,,,179389,179640,179533
12644358,90737,90737013701,,,,,,,179389,179640,179890
12644358,90737,90737013801,,,,,,,179389,179640,180015
12644358,90737,90737013901,,,,,,,179389,179640,179664
12644358,90737,90737014001,,,,,,,179389,179640,179714
12644358,90737,90737014101,,,,,,,179389,179640,179745
12644358,90737,90737014201,,,,,,,179389,179640,179819
12644358,90737,90737014301,,,,,,,179389,179640,179734
12644358,90737,90737014501,,,,,,,179389,179640,179893
12644358,90737,90737014601,,,,,,,179389,179640,179779
12644358,90737,90737014701,,,,,,,179389,179640,179605
12644358,90737,90737014801,,,,,,,179389,179640,179803
12644358,90737,90737014901,,,,,,,179389,179640,179703
12644358,90737,90737015001,,,,,,,179389,179640,179903
12644358,90737,90737015101,,,,,,,179389,179640,179643
12644358,90737,90737017101,,,,,,,179389,179640,179497
12644358,90737,90737017201,,,,,,,179389,179640,179520
12644358,90737,90737017401,,,,,,,179389,179640,179835
12644358,90737,90737017501,,,,,,,179389,179640,180036
12644358,90737,90737017601,,,,,,,179389,179640,180104
12644358,90737,90737017701,,,,,,,179389,179640,180136
12644358,90737,90737017801,,,,,,,179389,179640,180070
12644358,90737,90737017901,,,,,,,179389,179640,180028
12515469,90717,90717013001,,,,,,,178550,178784,185779
12515469,90717,90717013002,,,,,,,178550,178784,185779
12515469,90717,90717013101,,,,,,,178550,178784,
12515469,90717,90717013102,,,,,,,178550,178784,
12515469,90717,90717013103,,,,,,,178550,178784,
12515469,90717,90717013201,,,,,,,178550,178784,
12515469,90717,90717013202,,,,,,,178550,178784,
12515469,90717,90717013301,,,,,,,178550,178784,178942
12515469,90717,90717013401,,,,,,,178550,178784,178983
12515469,90717,90717013402,,,,,,,178550,178784,178966
12515469,90717,90717013501,,,,,,,178550,178784,178891
12515469,90717,90717013601,,,,,,,178550,178784,178688
12515469,90717,90717013701,,,,,,,178550,178784,179126
12515469,90717,90717013801,,,,,,,178550,178784,179255
12515469,90717,90717013901,,,,,,,178550,178784,178816
12515469,90717,90717014001,,,,,,,178550,178784,178852
12515469,90717,90717014101,,,,,,,178550,178784,178940
12515469,90717,90717014201,,,,,,,178550,178784,179057
12515469,90717,90717014301,,,,,,,178550,178784,178884
12515469,90717,90717014501,,,,,,,178550,178784,179092
12515469,90717,90717014601,,,,,,,178550,178784,179034
12515469,90717,90717014701,,,,,,,178550,178784,178745
12515469,90717,90717014801,,,,,,,178550,178784,179077
12515469,90717,90717014901,,,,,,,178550,178784,178839
12515469,90717,90717015001,,,,,,,178550,178784,179132
12515469,90717,90717015101,,,,,,,178550,178784,178788
12515469,90717,90717017101,,,,,,,178550,178784,178645
12515469,90717,90717017201,,,,,,,178550,178784,178671
12515469,90717,90717017401,,,,,,,178550,178784,179071
12515469,90717,90717017501,,,,,,,178550,178784,179297
12515469,90717,90717017601,,,,,,,178550,178784,179312
12515469,90717,90717017701,,,,,,,178550,178784,179357
12515469,90717,90717017801,,,,,,,178550,178784,179277
12515469,90717,90717017901,,,,,,,178550,178784,179237
10059369,90275,90275013001,4.5,-3.6,3.4,0.2,6.1,4.65,171712,172144,180045
10059369,90275,90275013002,4.5,-3.6,3.4,0.2,6.1,4.65,171712,172144,180045
10059369,90275,90275013101,4.5,-3.6,3.4,0.2,6.1,4.65,171712,172144,
10059369,90275,90275013102,4.5,-3.6,3.4,0.2,6.1,4.65,171712,172144,
10059369,90275,90275013103,4.5,-3.6,3.4,0.2,6.1,4.65,171712,172144,
10059369,90275,90275013201,4.5,-3.6,3.4,0.2,6.1,4.65,171712,172144,
10059369,90275,90275013202,4.5,-3.6,3.4,0.2,6.1,4.65,171712,172144,
10059369,90275,90275013301,4.5,-3.6,3.4,0.2,6.1,4.65,171712,172144,172361
10059369,90275,90275013401,4.5,-3.6,3.4,0.2,6.1,4.65,171712,172144,172396
10059369,90275,90275013402,4.5,-3.6,3.4,0.2,6.1,4.65,171712,172144,172379
10059369,90275,90275013501,4.5,-3.6,3.4,0.2,6.1,4.65,171712,172144,172287
10059369,90275,90275013601,4.5,-3.6,3.4,0.2,6.1,4.65,171712,172144,171873
10059369,90275,90275013701,4.5,-3.6,3.4,0.2,6.1,4.65,171712,172144,172568
10059369,90275,90275013801,4.5,-3.6,3.4,0.2,6.1,4.65,171712,172144,172723
10059369,90275,90275013901,4.5,-3.6,3.4,0.2,6.1,4.65,171712,172144,172144
10059369,90275,90275014001,4.5,-3.6,3.4,0.2,6.1,4.65,171712,172144,172247
10059369,90275,90275014101,4.5,-3.6,3.4,0.2,6.1,4.65,171712,172144,172360
10059369,90275,90275014201,4.5,-3.6,3.4,0.2,6.1,4.65,171712,172144,172514
10059369,90275,90275014301,4.5,-3.6,3.4,0.2,6.1,4.65,171712,172144,172336
10059369,90275,90275014401,4.5,-3.6,3.4,0.2,6.1,4.65,171712,172144,172579
10059369,90275,90275014601,4.5,-3.6,3.4,0.2,6.1,4.65,171712,172144,172412
10059369,90275,90275014701,4.5,-3.6,3.4,0.2,6.1,4.65,171712,172144,171965
10059369,90275,90275014801,4.5,-3.6,3.4,0.2,6.1,4.65,171712,172144,172085
10059369,90275,90275014901,4.5,-3.6,3.4,0.2,6.1,4.65,171712,172144,172176
10059369,90275,90275015001,4.5,-3.6,3.4,0.2,6.1,4.65,171712,172144,172517
10059369,90275,90275015101,4.5,-3.6,3.4,0.2,6.1,4.65,171712,172144,172031
10589325,90445,90445013001,,,,,,,183705,184037,190980
10589325,90445,90445013002,,,,,,,183705,184037,190980
10589325,90445,90445013101,,,,,,,183705,184037,
10589325,90445,90445013102,,,,,,,183705,184037,
10589325,90445,90445013103,,,,,,,183705,184037,
10589325,90445,90445013201,,,,,,,183705,184037,
10589325,90445,90445013202,,,,,,,183705,184037,
10589325,90445,90445013301,,,,,,,183705,184037,184247
10589325,90445,90445013401,,,,,,,183705,184037,184281
10589325,90445,90445013402,,,,,,,183705,184037,184262
10589325,90445,90445013501,,,,,,,183705,184037,184185
10589325,90445,90445013601,,,,,,,183705,184037,183856
10589325,90445,90445013701,,,,,,,183705,184037,184390
10589325,90445,90445013801,,,,,,,183705,184037,184490
10589325,90445,90445013901,,,,,,,183705,184037,184073
10589325,90445,90445014001,,,,,,,183705,184037,184175
10589325,90445,90445014101,,,,,,,183705,184037,184194
10589325,90445,90445014201,,,,,,,183705,184037,184321
10589325,90445,90445014301,,,,,,,183705,184037,184196
10589325,90445,90445014401,,,,,,,183705,184037,184379
10589325,90445,90445014601,,,,,,,183705,184037,184289
10589325,90445,90445014701,,,,,,,183705,184037,183887
10589325,90445,90445014801,,,,,,,183705,184037,184034
10589325,90445,90445014901,,,,,,,183705,184037,184119
10589325,90445,90445015001,,,,,,,183705,184037,184342
10589325,90445,90445015101,,,,,,,183705,184037,183988
10760008,90573,90573013001,,,,,,,177792,178029,185051
10760008,90573,90573013002,,,,,,,177792,178029,185051
10760008,90573,90573013101,,,,,,,177792,178029,
10760008,90573,90573013102,,,,,,,177792,178029,
10760008,90573,90573013202,,,,,,,177792,178029,
10760008,90573,90573013301,,,,,,,177792,178029,178294
10760008,90573,90573013401,,,,,,,177792,178029,178294
10760008,90573,90573013402,,,,,,,177792,178029,178277
10760008,90573,90573013501,,,,,,,177792,178029,178220
10760008,90573,90573013601,,,,,,,177792,178029,177902
10760008,90573,90573013701,,,,,,,177792,178029,178427
10760008,90573,90573013801,,,,,,,177792,178029,178568
10760008,90573,90573013901,,,,,,,177792,178029,178085
10760008,90573,90573014001,,,,,,,177792,178029,178165
10760008,90573,90573014101,,,,,,,177792,178029,178227
10760008,90573,90573014201,,,,,,,177792,178029,178355
10760008,90573,90573014301,,,,,,,177792,178029,178150
10760008,90573,90573014501,,,,,,,177792,178029,178417
10760008,90573,90573014601,,,,,,,177792,178029,178257
10760008,90573,90573014701,,,,,,,177792,178029,177976
10760008,90573,90573014801,,,,,,,177792,178029,178265
10760008,90573,90573014901,,,,,,,177792,178029,178126
10760008,90573,90573015001,,,,,,,177792,178029,178355
10760008,90573,90573015101,,,,,,,177792,178029,178005
11854707,90663,90663013101,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,
11854707,90663,90663013202,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,
11854707,90663,90663013301,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,178164
11854707,90663,90663013401,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,178202
11854707,90663,90663013402,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,178180
11854707,90663,90663013501,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,178096
11854707,90663,90663013601,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,177806
11854707,90663,90663013701,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,178239
11854707,90663,90663013801,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,178365
11854707,90663,90663013901,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,177983
11854707,90663,90663014001,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,178072
11854707,90663,90663014101,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,178054
11854707,90663,90663014201,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,178153
11854707,90663,90663014301,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,178074
11854707,90663,90663014501,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,178189
11854707,90663,90663014601,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,178119
11854707,90663,90663014701,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,177890
11854707,90663,90663014801,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,178116
11854707,90663,90663014901,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,178010
11854707,90663,90663015001,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,178197
11854707,90663,90663015101,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,177936
11854707,90663,90663017101,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,177821
11854707,90663,90663017201,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,177791
11854707,90663,90663017401,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,178170
11854707,90663,90663017501,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,178390
11854707,90663,90663017601,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,178438
11854707,90663,90663017701,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,178474
11854707,90663,90663017801,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,178401
11854707,90663,90663017901,13.9,-1.1,-2.1,-0.5,10.3,,177700,177948,178364
11558733,90634,90634013001,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,187601
11558733,90634,90634013002,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,187601
11558733,90634,90634013101,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,
11558733,90634,90634013102,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,
11558733,90634,90634013103,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,
11558733,90634,90634013201,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,
11558733,90634,90634013202,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,
11558733,90634,90634013301,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,180799
11558733,90634,90634013401,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,180831
11558733,90634,90634013402,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,180814
11558733,90634,90634013501,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,180758
11558733,90634,90634013601,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,180520
11558733,90634,90634013701,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,180923
11558733,90634,90634013801,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,181057
11558733,90634,90634013901,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,180680
11558733,90634,90634014001,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,180765
11558733,90634,90634014101,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,180767
11558733,90634,90634014201,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,180846
11558733,90634,90634014301,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,180780
11558733,90634,90634014501,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,180874
11558733,90634,90634014601,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,180821
11558733,90634,90634014701,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,180600
11558733,90634,90634014801,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,180834
11558733,90634,90634014901,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,180694
11558733,90634,90634015001,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,180935
11558733,90634,90634015101,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,180639
11558733,90634,90634017101,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,180478
11558733,90634,90634017201,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,180511
11558733,90634,90634017401,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,180862
11558733,90634,90634017501,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,181091
11558733,90634,90634017601,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,181123
11558733,90634,90634017701,19.4,-1.8,-2.5,-1.2,8.0,11.50,180356,180652,181166
