"versionNbr (Form Version Number)","Rule Version Specific (0=no,1=yes)","Form Name (* indicates multiple forms involved)","Field Name (* indicates multiple fields involved)","Data Capture Rules Sequence","Rule Description","Rule Display Message","Rule Definition","Fields Involved","formGUID","fieldGUID","versionGUID"
0,0,"*","*",999,"Male 6-month rat weight outside of 200-450 range on Day 21 of training.","Male 6-month rat weight outside of 200-450 range (Day 21 of training).","day21_weight_rtra =. and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 2 and (day21_weight_rtra < 200 OR day21_weight_rtra > 450)","DAY21_WEIGHT_RTRA|D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Male 6-month rat weight outside of 200-450 range on Day 22 of training.","Male 6-month rat weight outside of 200-450 range (Day 22 of training).","day22_weight_rtra =. and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 2 and (day22_weight_rtra < 200 OR day22_weight_rtra > 450)","DAY22_WEIGHT_RTRA|D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Male 6-month rat weight outside of 200-450 range on Day 23 of training.","Male 6-month rat weight outside of 200-450 range (Day 23 of training).","day23_weight_rtra =. and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 2 and (day23_weight_rtra < 200 OR day23_weight_rtra > 450)","DAY23_WEIGHT_RTRA|D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Male 6-month rat weight outside of 200-450 range on Day 24 of training.","Male 6-month rat weight outside of 200-450 range (Day 24 of training).","day24_weight_rtra =. and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 2 and (day24_weight_rtra < 200 OR day24_weight_rtra > 450)","DAY24_WEIGHT_RTRA|D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Male 6-month rat weight outside of 200-450 range on Day 25 of training.","Male 6-month rat weight outside of 200-450 range (Day 25 of training).","day25_weight_rtra =. and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 2 and (day25_weight_rtra < 200 OR day25_weight_rtra > 450)","DAY25_WEIGHT_RTRA|D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Male 6-month rat weight outside of 200-450 range on Day 26 of training.","Male 6-month rat weight outside of 200-450 range (Day 26 of training).","day26_weight_rtra =. and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 2 and (day26_weight_rtra < 200 OR day26_weight_rtra > 450)","DAY26_WEIGHT_RTRA|D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Male 6-month rat weight outside of 200-450 range on Day 27 of training.","Male 6-month rat weight outside of 200-450 range (Day 27 of training).","day27_weight_rtra =. and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 2 and (day27_weight_rtra < 200 OR day27_weight_rtra > 450)","DAY27_WEIGHT_RTRA|D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Male 6-month rat weight outside of 200-450 range on Day 28 of training.","Male 6-month rat weight outside of 200-450 range (Day 28 of training).","day28_weight_rtra =. and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 2 and (day28_weight_rtra < 200 OR day28_weight_rtra > 450)","DAY28_WEIGHT_RTRA|D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Male 6-month rat weight outside of 200-450 range on Day 29 of training.","Male 6-month rat weight outside of 200-450 range (Day 29 of training).","day29_weight_rtra =. and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 2 and (day29_weight_rtra < 200 OR day29_weight_rtra > 450)","DAY29_WEIGHT_RTRA|D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Male 6-month rat weight outside of 200-450 range on Day 3 of training.","Male 6-month rat weight outside of 200-450 range (Day 3 of training).","day3_weight_rtra =. and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 2 and (day3_weight_rtra < 200 OR day3_weight_rtra > 450)","DAY3_WEIGHT_RTRA|D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Male 6-month rat weight outside of 200-450 range on Day 30 of training.","Male 6-month rat weight outside of 200-450 range (Day 30 of training).","day30_weight_rtra =. and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 2 and (day30_weight_rtra < 200 OR day30_weight_rtra > 450)","DAY30_WEIGHT_RTRA|D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Male 6-month rat weight outside of 200-450 range on Day 31 of training.","Male 6-month rat weight outside of 200-450 range (Day 31 of training).","day31_weight_rtra =. and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 2 and (day31_weight_rtra < 200 OR day31_weight_rtra > 450)","DAY31_WEIGHT_RTRA|D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Male 6-month rat weight outside of 200-450 range on Day 32 of training.","Male 6-month rat weight outside of 200-450 range (Day 32 of training).","day32_weight_rtra =. and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 2 and (day32_weight_rtra < 200 OR day32_weight_rtra > 450)","DAY32_WEIGHT_RTRA|D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Male 6-month rat weight outside of 200-450 range on Day 33 of training.","Male 6-month rat weight outside of 200-450 range (Day 33 of training).","day33_weight_rtra =. and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 2 and (day33_weight_rtra < 200 OR day33_weight_rtra > 450)","DAY33_WEIGHT_RTRA|D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Male 6-month rat weight outside of 200-450 range on Day 34 of training.","Male 6-month rat weight outside of 200-450 range (Day 34 of training).","day34_weight_rtra =. and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 2 and (day34_weight_rtra < 200 OR day34_weight_rtra > 450)","DAY34_WEIGHT_RTRA|D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Male 6-month rat weight outside of 200-450 range on Day 35 of training.","Male 6-month rat weight outside of 200-450 range (Day 35 of training).","day35_weight_rtra =. and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 2 and (day35_weight_rtra < 200 OR day35_weight_rtra > 450)","DAY35_WEIGHT_RTRA|D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Male 6-month rat weight outside of 200-450 range on Day 36 of training.","Male 6-month rat weight outside of 200-450 range (Day 36 of training).","day36_weight_rtra =. and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 2 and (day36_weight_rtra < 200 OR day36_weight_rtra > 450)","DAY36_WEIGHT_RTRA|D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Male 6-month rat weight outside of 200-450 range on Day 37 of training.","Male 6-month rat weight outside of 200-450 range (Day 37 of training).","day37_weight_rtra =. and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 2 and (day37_weight_rtra < 200 OR day37_weight_rtra > 450)","DAY37_WEIGHT_RTRA|D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Male 6-month rat weight outside of 200-450 range on Day 38 of training.","Male 6-month rat weight outside of 200-450 range (Day 38 of training).","day38_weight_rtra =. and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 2 and (day38_weight_rtra < 200 OR day38_weight_rtra > 450)","DAY38_WEIGHT_RTRA|D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Male 6-month rat weight outside of 200-450 range on Day 39 of training.","Male 6-month rat weight outside of 200-450 range (Day 39 of training).","day39_weight_rtra =. and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 2 and (day39_weight_rtra < 200 OR day39_weight_rtra > 450)","DAY39_WEIGHT_RTRA|D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Male 6-month rat weight outside of 200-450 range on Day 4 of training.","Male 6-month rat weight outside of 200-450 range (Day 4 of training).","day4_weight_rtra =. and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 2 and (day4_weight_rtra < 200 OR day4_weight_rtra > 450)","DAY4_WEIGHT_RTRA|D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Male 6-month rat weight outside of 200-450 range on Day 40 of training.","Male 6-month rat weight outside of 200-450 range (Day 40 of training).","day40_weight_rtra =. and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 2 and (day40_weight_rtra < 200 OR day40_weight_rtra > 450)","DAY40_WEIGHT_RTRA|D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Male 6-month rat weight outside of 200-450 range on Day 5 of training.","Male 6-month rat weight outside of 200-450 range (Day 5 of training).","day5_weight_rtra =. and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 2 and (day5_weight_rtra < 200 OR day5_weight_rtra > 450)","DAY5_WEIGHT_RTRA|D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Male 6-month rat weight outside of 200-450 range on Day 6 of training.","Male 6-month rat weight outside of 200-450 range (Day 6 of training).","day6_weight_rtra =. and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 2 and (day6_weight_rtra < 200 OR day6_weight_rtra > 450)","DAY6_WEIGHT_RTRA|D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Male 6-month rat weight outside of 200-450 range on Day 7 of training.","Male 6-month rat weight outside of 200-450 range (Day 7 of training).","day7_weight_rtra =. and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 2 and (day7_weight_rtra < 200 OR day7_weight_rtra > 450)","DAY7_WEIGHT_RTRA|D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Male 6-month rat weight outside of 200-450 range on Day 8 of training.","Male 6-month rat weight outside of 200-450 range (Day 8 of training).","day8_weight_rtra =. and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 2 and (day8_weight_rtra < 200 OR day8_weight_rtra > 450)","DAY8_WEIGHT_RTRA|D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Male 6-month rat weight outside of 200-450 range on Day 9 of training.","Male 6-month rat weight outside of 200-450 range (Day 9 of training).","day9_weight_rtra =. and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 2 and (day9_weight_rtra < 200 OR day9_weight_rtra > 450)","DAY9_WEIGHT_RTRA|D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
1,1,"Animal Training","d_visit",0,"Date Form Completed is greater than today' date.","Date Form Completed should not be greater than today's date","<cfif len(trim(form.d_visit))><cfif form.d_visit gt now()>","D_VISIT_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","C112B918-E301-451E-A665-2E75EFFCE088","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","d_visit*",1,"Date Form Completed is greater than Day 1 Date.","Date Form Completed should not be before Day 1 Date","<cfif len(trim(form.d_visit))><cfif ((form.d_visit) lt (form.day1date))>","D_VISIT_RTRA|DAY1DATE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","C112B918-E301-451E-A665-2E75EFFCE088","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day1date*",2,"Day 1 Date is missing.","Day 1 Time entered, Day 1 Date should be entered","<cfif not len(trim(form.day1date)) AND len(trim(form.day1time))>","DAY1DATE_RTRA|DAY1TIME_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","05C51190-4BD3-4D7C-AC8E-7EAAC2828DD6","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day1date",3,"Day 1 Date is greater than today's date.","Day 1 Date should not be greater than today's date","<cfif len(trim(form.day1date))><cfif form.day1date gt now()>","DAY1DATE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","05C51190-4BD3-4D7C-AC8E-7EAAC2828DD6","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day1time*",4,"Day 1 Time is missing.
","Day 1 Time should be entered","<cfif len(trim(form.day1date)) AND not len(trim(form.day1time))>","DAY1DATE_RTRA|DAY1TIME_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","740DB203-A736-4C1D-AC73-3CFE6CE6160B","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day1time",5,"Day 1 Time is not between the expected range of 9:00 to 17:00.","Day 1 Time should be between 9:00-17:00","<cfif len(trim(form.day1time))><cfif form.day1time lt ""09:00"" OR form.day1time gt ""17:00"">","DAY1TIME_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","740DB203-A736-4C1D-AC73-3CFE6CE6160B","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day1_score",6,"Day 1 Score is not within the expected range of 1 to 4.
","Day 1 Score should be between 1 and 4.","<cfif len(trim(form.day1_score))><cfif not isvalid(""range"",form.day1_score,1,4)>","DAY1_SCORE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","0027E233-56D3-4C6C-906F-66872806A0D9","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day2date*",7,"Day 2 Date is missing.","Day 2 Time entered, Date should be entered","<cfif not len(trim(form.day2date)) AND len(trim(form.day2time))>","DAY2DATE_RTRA|DAY2TIME_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","F0CB661C-D396-4F5D-B201-7E3A57757E41","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day2date",8,"Day 2 Date is greater than today's date.","Day 2 Date should not be greater than today's date","<cfif len(trim(form.day2date))><cfif form.day2date gt now()>","DAY2DATE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","F0CB661C-D396-4F5D-B201-7E3A57757E41","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day2date*",9,"Day 2 is not the next consecutive day after Day 1.","Day 2 should be the next consecutive day after Day 1","<cfif len(trim(form.day1date)) AND len(trim(form.day2date))><cfif dateDiff(""d"", form.day1date , form.day2date) NEQ 1>","DAY1DATE_RTRA|DAY2DATE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","F0CB661C-D396-4F5D-B201-7E3A57757E41","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day2time*",10,"Day 2 Time is missing.","Day 2 Time should be entered","<cfif len(trim(form.day2date)) AND not len(trim(form.day2time))>","DAY2DATE_RTRA|DAY2TIME_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","E5515CD1-026A-4752-B10B-686E6B201B77","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day2time",11,"Day 2 Time is not between the expected range of 9:00 to 17:00.","Day 2 Time should be between 9:00-17:00","<cfif len(trim(form.day2time))><cfif (form.day2time) lt ""09:00"" OR (form.day2time gt ""17:00"")>","DAY2TIME_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","E5515CD1-026A-4752-B10B-686E6B201B77","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day2_score",12,"Day 2 Score is not within the expected range of 1 to 4.","Day 2 Score should be between 1 and 4.","<cfif len(trim(form.day2_score))><cfif not isvalid(""range"",form.day2_score,1,4)>","DAY2_SCORE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","8A81EF94-85C1-42B6-80A5-9FD6B2C347E8","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day3date*",13,"Day 3 Date is missing.","Day 3 Time entered, Date should be entered","<cfif not len(trim(form.day3date)) AND len(trim(form.day3time))>","DAY3DATE_RTRA|DAY3TIME_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","0DB75881-B58E-47D7-B788-53E24340A58A","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day3date",14,"Day 3 Date is greater than today's date.","Day 3 Date should not be greater than today's date","<cfif len(trim(form.day3date))><cfif form.day3date gt now()>","DAY3DATE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","0DB75881-B58E-47D7-B788-53E24340A58A","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day3date*",15,"Day 3 is not the next consecutive day after Day 2.","Day 3 should be the next consecutive day after Day 2","<cfif len(trim(form.day2date)) AND len(trim(form.day3date))><cfif dateDiff(""d"", form.day2date , form.day3date) NEQ 1>","DAY2DATE_RTRA|DAY3DATE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","0DB75881-B58E-47D7-B788-53E24340A58A","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day3time*",16,"Day 3 Time is missing.
","Day 3 Time should be entered","<cfif len(trim(form.day3date)) AND not len(trim(form.day3time))>","DAY3DATE_RTRA|DAY3TIME_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","3D95BB13-3DE7-46F7-ADA2-38BCF7F75104","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day3time",17,"Day 3 Time is not between the expected range of 9:00 to 17:00.","Day 3 Time should be between 9:00-17:00","<cfif len(trim(form.day3time))><cfif (form.day3time) lt ""09:00"" OR (form.day3time gt ""17:00"")>","DAY3TIME_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","3D95BB13-3DE7-46F7-ADA2-38BCF7F75104","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day3_score",18,"Day 3 Score is not within the expected range of 1 to 4.
","Day 3 Score should be between 1 and 4.","<cfif len(trim(form.day3_score))><cfif not isvalid(""range"",form.day3_score,1,4)>","DAY3_SCORE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","7EA33AC9-2743-4EC7-B1B3-C8E696B20A32","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day4date*",19,"Day 4 Date is missing.","Day 4 Time entered, Date should be entered","<cfif not len(trim(form.day4date)) AND len(trim(form.day4time))>","DAY4DATE_RTRA|DAY4TIME_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","0AF6F6FE-33A8-4DF3-A433-6ADC8D2820D8","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day4date",20,"Day 4 Date is greater than today's date.","Day 4 Date should not be greater than today's date","<cfif len(trim(form.day4date))><cfif form.day4date gt now()>","DAY4DATE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","0AF6F6FE-33A8-4DF3-A433-6ADC8D2820D8","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day4date*",21,"Day 4 is not the next consecutive day after Day 3.","Day 4 should be the next consecutive day after Day 3","<cfif len(trim(form.day3date)) AND len(trim(form.day4date))><cfif dateDiff(""d"", form.day3date , form.day4date) NEQ 1>","DAY3DATE_RTRA|DAY4DATE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","0AF6F6FE-33A8-4DF3-A433-6ADC8D2820D8","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day4time*",22,"Day 4 Time is missing.
","Day 4 Time should be entered","<cfif len(trim(form.day4date)) AND not len(trim(form.day4time))>","DAY4DATE_RTRA|DAY4TIME_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","CD570A1B-389E-400B-8BE8-2A69FEC4ED17","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day4time",23,"Day 4 Time is not between the expected range of 9:00 to 17:00.","Day 4 Time should be between 9:00-17:00","<cfif len(trim(form.day4time))><cfif (form.day4time) lt ""09:00"" OR (form.day4time gt ""17:00"")>","DAY4TIME_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","CD570A1B-389E-400B-8BE8-2A69FEC4ED17","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day4_score",24,"Day 4 Score is not within the expected range of 1 to 4.
","Day 4 Score should be between 1 and 4.","<cfif len(trim(form.day4_score))><cfif not isvalid(""range"",form.day4_score,1,4)>","DAY4_SCORE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","F11BC6E1-78CE-4AB8-B728-BD22E117AF84","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day5date*",25,"Day 5 Date is missing.","Day 5 Time entered, Date should be entered","<cfif not len(trim(form.day5date)) AND len(trim(form.day5time))>","DAY5DATE_RTRA|DAY5TIME_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","65782D71-DBE4-4542-9C08-B2C63542EDD3","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day5date",26,"Day 5 Date is greater than today's date.","Day 5 Date should not be greater than today's date","<cfif len(trim(form.day5date))><cfif form.day5date gt now()>","DAY5DATE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","65782D71-DBE4-4542-9C08-B2C63542EDD3","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day5date*",27,"Day 5 is not the next consecutive day after Day 4.","Day 5 should be the next consecutive day after Day 4","<cfif len(trim(form.day4date)) AND len(trim(form.day5date))><cfif dateDiff(""d"", form.day4date , form.day5date) NEQ 1>","DAY4DATE_RTRA|DAY5DATE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","65782D71-DBE4-4542-9C08-B2C63542EDD3","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day5time*",28,"Day 5 Time is missing.
","Day 5 Time should be entered","<cfif len(trim(form.day5date)) AND not len(trim(form.day5time))>","DAY5DATE_RTRA|DAY5TIME_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","D0A6B0E7-23E5-41D8-AE51-FA970629ADE7","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day5time",29,"Day 5 Time is not between the expected range of 9:00 to 17:00.","Day 5 Time should be between 9:00-17:00","<cfif len(trim(form.day5time))><cfif (form.day5time) lt ""09:00"" OR (form.day5time gt ""17:00"")>","DAY5TIME_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","D0A6B0E7-23E5-41D8-AE51-FA970629ADE7","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day5_score",30,"Day 5 Score is not within the expected range of 1 to 4.
","Day 5 Score should be between 1 and 4.","<cfif len(trim(form.day5_score))><cfif not isvalid(""range"",form.day5_score,1,4)>","DAY5_SCORE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","139152DA-F169-4BD4-82A4-11539385FB6D","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day6date*",31,"Day 6 Date is missing.","Day 6 Time entered, Date should be entered","<cfif not len(trim(form.day6date)) AND len(trim(form.day6time))>","DAY6DATE_RTRA|DAY6TIME_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","5FFD7DB4-B0B8-47B6-B419-5702291B7E96","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day6date",32,"Day 6 Date is greater than today's date.","Day 6 Date should not be greater than today's date","<cfif len(trim(form.day6date))><cfif form.day6date gt now()>","DAY6DATE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","5FFD7DB4-B0B8-47B6-B419-5702291B7E96","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day6date*",33,"Day 6 is not greater than Day 5 by 3 days.","Day 6 should be greater than Day 5 by 3 days","<cfif len(trim(form.day5date)) AND len(trim(form.day6date))><cfif dateDiff(""d"", form.day5date , form.day6date) NEQ 3>","DAY5DATE_RTRA|DAY6DATE_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","5FFD7DB4-B0B8-47B6-B419-5702291B7E96","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day6time*",34,"Day 6 Time is missing.
","Day 6 Time should be entered","<cfif len(trim(form.day6date)) AND not len(trim(form.day6time))>","DAY6DATE_RTRA|DAY6TIME_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","DBDC7E43-33C8-4185-B25F-065F888D6572","67328AAA-7A09-4E1F-A81A-B099B9270719"
1,1,"Animal Training","day6time",35,"Day 6 Time is not between the expected range of 9:00 to 17:00.","Day 6 Time should be between 9:00-17:00","<cfif len(trim(form.day6time))><cfif (form.day6time) lt ""09:00"" OR (form.day6time gt ""17:00"")>","DAY6TIME_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","DBDC7E43-33C8-4185-B25F-065F888D6572","67328AAA-7A09-4E1F-A81A-B099B9270719"
